project,article,granularity,timestamp,access,agent,views
en.wikipedia,Peter_Fairbairn,monthly,2022-07-01,all-access,all-agents,180
en.wikipedia,Peter_Fairbairn,monthly,2022-08-01,all-access,all-agents,108
en.wikipedia,Peter_Fairbairn,monthly,2022-09-01,all-access,all-agents,92
en.wikipedia,Peter_Fairbairn,monthly,2022-10-01,all-access,all-agents,112
en.wikipedia,Peter_Fairbairn,monthly,2022-11-01,all-access,all-agents,105
en.wikipedia,Peter_Fairbairn,monthly,2022-12-01,all-access,all-agents,90
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-01-01,all-access,all-agents,316
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-02-01,all-access,all-agents,277
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-03-01,all-access,all-agents,205
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-04-01,all-access,all-agents,333
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-05-01,all-access,all-agents,265
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-06-01,all-access,all-agents,245
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-07-01,all-access,all-agents,239
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-08-01,all-access,all-agents,271
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-09-01,all-access,all-agents,275
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-10-01,all-access,all-agents,209
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-11-01,all-access,all-agents,189
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-12-01,all-access,all-agents,229
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-01-01,all-access,all-agents,207
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-02-01,all-access,all-agents,192
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-03-01,all-access,all-agents,255
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-04-01,all-access,all-agents,231
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-05-01,all-access,all-agents,258
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-06-01,all-access,all-agents,223
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-07-01,all-access,all-agents,210
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-08-01,all-access,all-agents,248
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-09-01,all-access,all-agents,198
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-10-01,all-access,all-agents,210
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-11-01,all-access,all-agents,211
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-12-01,all-access,all-agents,216
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-01-01,all-access,all-agents,276
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-02-01,all-access,all-agents,258
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-03-01,all-access,all-agents,268
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-04-01,all-access,all-agents,254
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-05-01,all-access,all-agents,279
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-06-01,all-access,all-agents,307
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-07-01,all-access,all-agents,269
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-08-01,all-access,all-agents,400
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-09-01,all-access,all-agents,231
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-10-01,all-access,all-agents,181
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-11-01,all-access,all-agents,223
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-12-01,all-access,all-agents,255
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-01-01,all-access,all-agents,78
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-02-01,all-access,all-agents,138
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-03-01,all-access,all-agents,36
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-04-01,all-access,all-agents,53
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-05-01,all-access,all-agents,36
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-06-01,all-access,all-agents,40
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-07-01,all-access,all-agents,24
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-08-01,all-access,all-agents,55
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-09-01,all-access,all-agents,57
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-10-01,all-access,all-agents,39
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-11-01,all-access,all-agents,25
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-12-01,all-access,all-agents,30
en.wikipedia,Robert_Jameson,monthly,2020-01-01,all-access,all-agents,591
en.wikipedia,Robert_Jameson,monthly,2020-02-01,all-access,all-agents,384
en.wikipedia,Robert_Jameson,monthly,2020-03-01,all-access,all-agents,635
en.wikipedia,Robert_Jameson,monthly,2020-04-01,all-access,all-agents,690
en.wikipedia,Robert_Jameson,monthly,2020-05-01,all-access,all-agents,531
en.wikipedia,Robert_Jameson,monthly,2020-06-01,all-access,all-agents,711
en.wikipedia,Robert_Jameson,monthly,2020-07-01,all-access,all-agents,482
en.wikipedia,Robert_Jameson,monthly,2020-08-01,all-access,all-agents,470
en.wikipedia,Robert_Jameson,monthly,2020-09-01,all-access,all-agents,431
en.wikipedia,Robert_Jameson,monthly,2020-10-01,all-access,all-agents,422
en.wikipedia,Robert_Jameson,monthly,2020-11-01,all-access,all-agents,456
en.wikipedia,Robert_Jameson,monthly,2020-12-01,all-access,all-agents,454
en.wikipedia,Robert_Jameson,monthly,2021-01-01,all-access,all-agents,478
en.wikipedia,Robert_Jameson,monthly,2021-02-01,all-access,all-agents,544
en.wikipedia,Robert_Jameson,monthly,2021-03-01,all-access,all-agents,544
en.wikipedia,Robert_Jameson,monthly,2021-04-01,all-access,all-agents,562
en.wikipedia,Robert_Jameson,monthly,2021-05-01,all-access,all-agents,540
en.wikipedia,Robert_Jameson,monthly,2021-06-01,all-access,all-agents,1102
en.wikipedia,Robert_Jameson,monthly,2021-07-01,all-access,all-agents,447
en.wikipedia,Robert_Jameson,monthly,2021-08-01,all-access,all-agents,467
en.wikipedia,Robert_Jameson,monthly,2021-09-01,all-access,all-agents,466
en.wikipedia,Robert_Jameson,monthly,2021-10-01,all-access,all-agents,441
en.wikipedia,Robert_Jameson,monthly,2021-11-01,all-access,all-agents,482
en.wikipedia,Robert_Jameson,monthly,2021-12-01,all-access,all-agents,893
en.wikipedia,Robert_Jameson,monthly,2022-01-01,all-access,all-agents,583
en.wikipedia,Robert_Jameson,monthly,2022-02-01,all-access,all-agents,551
en.wikipedia,Robert_Jameson,monthly,2022-03-01,all-access,all-agents,486
en.wikipedia,Robert_Jameson,monthly,2022-04-01,all-access,all-agents,627
en.wikipedia,Robert_Jameson,monthly,2022-05-01,all-access,all-agents,555
en.wikipedia,Robert_Jameson,monthly,2022-06-01,all-access,all-agents,549
en.wikipedia,Robert_Jameson,monthly,2022-07-01,all-access,all-agents,539
en.wikipedia,Robert_Jameson,monthly,2022-08-01,all-access,all-agents,686
en.wikipedia,Robert_Jameson,monthly,2022-09-01,all-access,all-agents,561
en.wikipedia,Robert_Jameson,monthly,2022-10-01,all-access,all-agents,513
en.wikipedia,Robert_Jameson,monthly,2022-11-01,all-access,all-agents,518
en.wikipedia,Robert_Jameson,monthly,2022-12-01,all-access,all-agents,1513
en.wikipedia,Edward_Taylor_Jones,monthly,2020-01-01,all-access,all-agents,63
en.wikipedia,Edward_Taylor_Jones,monthly,2020-02-01,all-access,all-agents,41
en.wikipedia,Edward_Taylor_Jones,monthly,2020-03-01,all-access,all-agents,38
en.wikipedia,Edward_Taylor_Jones,monthly,2020-04-01,all-access,all-agents,63
en.wikipedia,Edward_Taylor_Jones,monthly,2020-05-01,all-access,all-agents,52
en.wikipedia,Edward_Taylor_Jones,monthly,2020-06-01,all-access,all-agents,50
en.wikipedia,Edward_Taylor_Jones,monthly,2020-07-01,all-access,all-agents,52
en.wikipedia,Edward_Taylor_Jones,monthly,2020-08-01,all-access,all-agents,64
en.wikipedia,Edward_Taylor_Jones,monthly,2020-09-01,all-access,all-agents,61
en.wikipedia,Edward_Taylor_Jones,monthly,2020-10-01,all-access,all-agents,57
en.wikipedia,Edward_Taylor_Jones,monthly,2020-11-01,all-access,all-agents,57
en.wikipedia,Edward_Taylor_Jones,monthly,2020-12-01,all-access,all-agents,69
en.wikipedia,Edward_Taylor_Jones,monthly,2021-01-01,all-access,all-agents,66
en.wikipedia,Edward_Taylor_Jones,monthly,2021-02-01,all-access,all-agents,53
en.wikipedia,Edward_Taylor_Jones,monthly,2021-03-01,all-access,all-agents,58
en.wikipedia,Edward_Taylor_Jones,monthly,2021-04-01,all-access,all-agents,49
en.wikipedia,Edward_Taylor_Jones,monthly,2021-05-01,all-access,all-agents,81
en.wikipedia,Edward_Taylor_Jones,monthly,2021-06-01,all-access,all-agents,57
en.wikipedia,Edward_Taylor_Jones,monthly,2021-07-01,all-access,all-agents,66
en.wikipedia,Edward_Taylor_Jones,monthly,2021-08-01,all-access,all-agents,54
en.wikipedia,Edward_Taylor_Jones,monthly,2021-09-01,all-access,all-agents,63
en.wikipedia,Edward_Taylor_Jones,monthly,2021-10-01,all-access,all-agents,58
en.wikipedia,Edward_Taylor_Jones,monthly,2021-11-01,all-access,all-agents,42
en.wikipedia,Edward_Taylor_Jones,monthly,2021-12-01,all-access,all-agents,35
en.wikipedia,Edward_Taylor_Jones,monthly,2022-01-01,all-access,all-agents,72
en.wikipedia,Edward_Taylor_Jones,monthly,2022-02-01,all-access,all-agents,55
en.wikipedia,Edward_Taylor_Jones,monthly,2022-03-01,all-access,all-agents,37
en.wikipedia,Edward_Taylor_Jones,monthly,2022-04-01,all-access,all-agents,68
en.wikipedia,Edward_Taylor_Jones,monthly,2022-05-01,all-access,all-agents,46
en.wikipedia,Edward_Taylor_Jones,monthly,2022-06-01,all-access,all-agents,59
en.wikipedia,Edward_Taylor_Jones,monthly,2022-07-01,all-access,all-agents,64
en.wikipedia,Edward_Taylor_Jones,monthly,2022-08-01,all-access,all-agents,67
en.wikipedia,Edward_Taylor_Jones,monthly,2022-09-01,all-access,all-agents,35
en.wikipedia,Edward_Taylor_Jones,monthly,2022-10-01,all-access,all-agents,54
en.wikipedia,Edward_Taylor_Jones,monthly,2022-11-01,all-access,all-agents,68
en.wikipedia,Edward_Taylor_Jones,monthly,2022-12-01,all-access,all-agents,40
en.wikipedia,Robert_Knox,monthly,2020-01-01,all-access,all-agents,4464
en.wikipedia,Robert_Knox,monthly,2020-02-01,all-access,all-agents,4324
en.wikipedia,Robert_Knox,monthly,2020-03-01,all-access,all-agents,4440
en.wikipedia,Robert_Knox,monthly,2020-04-01,all-access,all-agents,4788
en.wikipedia,Robert_Knox,monthly,2020-05-01,all-access,all-agents,4903
en.wikipedia,Robert_Knox,monthly,2020-06-01,all-access,all-agents,5328
en.wikipedia,Robert_Knox,monthly,2020-07-01,all-access,all-agents,4595
en.wikipedia,Robert_Knox,monthly,2020-08-01,all-access,all-agents,4882
en.wikipedia,Robert_Knox,monthly,2020-09-01,all-access,all-agents,4865
en.wikipedia,Robert_Knox,monthly,2020-10-01,all-access,all-agents,5277
en.wikipedia,Robert_Knox,monthly,2020-11-01,all-access,all-agents,5156
en.wikipedia,Robert_Knox,monthly,2020-12-01,all-access,all-agents,5000
en.wikipedia,Robert_Knox,monthly,2021-01-01,all-access,all-agents,5493
en.wikipedia,Robert_Knox,monthly,2021-02-01,all-access,all-agents,5570
en.wikipedia,Robert_Knox,monthly,2021-03-01,all-access,all-agents,5401
en.wikipedia,Robert_Knox,monthly,2021-04-01,all-access,all-agents,5830
en.wikipedia,Robert_Knox,monthly,2021-05-01,all-access,all-agents,7522
en.wikipedia,Robert_Knox,monthly,2021-06-01,all-access,all-agents,5513
en.wikipedia,Robert_Knox,monthly,2021-07-01,all-access,all-agents,5381
en.wikipedia,Robert_Knox,monthly,2021-08-01,all-access,all-agents,5609
en.wikipedia,Robert_Knox,monthly,2021-09-01,all-access,all-agents,5183
en.wikipedia,Robert_Knox,monthly,2021-10-01,all-access,all-agents,6306
en.wikipedia,Robert_Knox,monthly,2021-11-01,all-access,all-agents,6101
en.wikipedia,Robert_Knox,monthly,2021-12-01,all-access,all-agents,4953
en.wikipedia,Robert_Knox,monthly,2022-01-01,all-access,all-agents,7030
en.wikipedia,Robert_Knox,monthly,2022-02-01,all-access,all-agents,4596
en.wikipedia,Robert_Knox,monthly,2022-03-01,all-access,all-agents,6011
en.wikipedia,Robert_Knox,monthly,2022-04-01,all-access,all-agents,4859
en.wikipedia,Robert_Knox,monthly,2022-05-01,all-access,all-agents,5707
en.wikipedia,Robert_Knox,monthly,2022-06-01,all-access,all-agents,4747
en.wikipedia,Robert_Knox,monthly,2022-07-01,all-access,all-agents,4826
en.wikipedia,Robert_Knox,monthly,2022-08-01,all-access,all-agents,5397
en.wikipedia,Robert_Knox,monthly,2022-09-01,all-access,all-agents,6392
en.wikipedia,Robert_Knox,monthly,2022-10-01,all-access,all-agents,12792
en.wikipedia,Robert_Knox,monthly,2022-11-01,all-access,all-agents,6189
en.wikipedia,Robert_Knox,monthly,2022-12-01,all-access,all-agents,5424
en.wikipedia,Arthur_Lapworth,monthly,2020-01-01,all-access,all-agents,192
en.wikipedia,Arthur_Lapworth,monthly,2020-02-01,all-access,all-agents,183
en.wikipedia,Arthur_Lapworth,monthly,2020-03-01,all-access,all-agents,153
en.wikipedia,Arthur_Lapworth,monthly,2020-04-01,all-access,all-agents,174
en.wikipedia,Arthur_Lapworth,monthly,2020-05-01,all-access,all-agents,201
en.wikipedia,Arthur_Lapworth,monthly,2020-06-01,all-access,all-agents,143
en.wikipedia,Arthur_Lapworth,monthly,2020-07-01,all-access,all-agents,209
en.wikipedia,Arthur_Lapworth,monthly,2020-08-01,all-access,all-agents,114
en.wikipedia,Arthur_Lapworth,monthly,2020-09-01,all-access,all-agents,106
en.wikipedia,Arthur_Lapworth,monthly,2020-10-01,all-access,all-agents,115
en.wikipedia,Arthur_Lapworth,monthly,2020-11-01,all-access,all-agents,123
en.wikipedia,Arthur_Lapworth,monthly,2020-12-01,all-access,all-agents,343
en.wikipedia,Arthur_Lapworth,monthly,2021-01-01,all-access,all-agents,126
en.wikipedia,Arthur_Lapworth,monthly,2021-02-01,all-access,all-agents,140
en.wikipedia,Arthur_Lapworth,monthly,2021-03-01,all-access,all-agents,138
en.wikipedia,Arthur_Lapworth,monthly,2021-04-01,all-access,all-agents,127
en.wikipedia,Arthur_Lapworth,monthly,2021-05-01,all-access,all-agents,150
en.wikipedia,Arthur_Lapworth,monthly,2021-06-01,all-access,all-agents,135
en.wikipedia,Arthur_Lapworth,monthly,2021-07-01,all-access,all-agents,127
en.wikipedia,Arthur_Lapworth,monthly,2021-08-01,all-access,all-agents,130
en.wikipedia,Arthur_Lapworth,monthly,2021-09-01,all-access,all-agents,142
en.wikipedia,Arthur_Lapworth,monthly,2021-10-01,all-access,all-agents,143
en.wikipedia,Arthur_Lapworth,monthly,2021-11-01,all-access,all-agents,131
en.wikipedia,Arthur_Lapworth,monthly,2021-12-01,all-access,all-agents,138
en.wikipedia,Arthur_Lapworth,monthly,2022-01-01,all-access,all-agents,145
en.wikipedia,Arthur_Lapworth,monthly,2022-02-01,all-access,all-agents,137
en.wikipedia,Arthur_Lapworth,monthly,2022-03-01,all-access,all-agents,126
en.wikipedia,Arthur_Lapworth,monthly,2022-04-01,all-access,all-agents,131
en.wikipedia,Arthur_Lapworth,monthly,2022-05-01,all-access,all-agents,159
en.wikipedia,Arthur_Lapworth,monthly,2022-06-01,all-access,all-agents,156
en.wikipedia,Arthur_Lapworth,monthly,2022-07-01,all-access,all-agents,156
en.wikipedia,Arthur_Lapworth,monthly,2022-08-01,all-access,all-agents,171
en.wikipedia,Arthur_Lapworth,monthly,2022-09-01,all-access,all-agents,136
en.wikipedia,Arthur_Lapworth,monthly,2022-10-01,all-access,all-agents,132
en.wikipedia,Arthur_Lapworth,monthly,2022-11-01,all-access,all-agents,133
en.wikipedia,Arthur_Lapworth,monthly,2022-12-01,all-access,all-agents,145
en.wikipedia,John_Latham_(ornithologist),monthly,2020-01-01,all-access,all-agents,1045
en.wikipedia,John_Latham_(ornithologist),monthly,2020-02-01,all-access,all-agents,1022
en.wikipedia,John_Latham_(ornithologist),monthly,2020-03-01,all-access,all-agents,1010
en.wikipedia,John_Latham_(ornithologist),monthly,2020-04-01,all-access,all-agents,3099
en.wikipedia,John_Latham_(ornithologist),monthly,2020-05-01,all-access,all-agents,1653
en.wikipedia,John_Latham_(ornithologist),monthly,2020-06-01,all-access,all-agents,1399
en.wikipedia,John_Latham_(ornithologist),monthly,2020-07-01,all-access,all-agents,720
en.wikipedia,John_Latham_(ornithologist),monthly,2020-08-01,all-access,all-agents,659
en.wikipedia,John_Latham_(ornithologist),monthly,2020-09-01,all-access,all-agents,707
en.wikipedia,John_Latham_(ornithologist),monthly,2020-10-01,all-access,all-agents,1494
en.wikipedia,John_Latham_(ornithologist),monthly,2020-11-01,all-access,all-agents,4192
en.wikipedia,John_Latham_(ornithologist),monthly,2020-12-01,all-access,all-agents,1359
en.wikipedia,John_Latham_(ornithologist),monthly,2021-01-01,all-access,all-agents,1065
en.wikipedia,John_Latham_(ornithologist),monthly,2021-02-01,all-access,all-agents,1241
en.wikipedia,John_Latham_(ornithologist),monthly,2021-03-01,all-access,all-agents,892
en.wikipedia,John_Latham_(ornithologist),monthly,2021-04-01,all-access,all-agents,5185
en.wikipedia,John_Latham_(ornithologist),monthly,2021-05-01,all-access,all-agents,989
en.wikipedia,John_Latham_(ornithologist),monthly,2021-06-01,all-access,all-agents,746
en.wikipedia,John_Latham_(ornithologist),monthly,2021-07-01,all-access,all-agents,1140
en.wikipedia,John_Latham_(ornithologist),monthly,2021-08-01,all-access,all-agents,1043
en.wikipedia,John_Latham_(ornithologist),monthly,2021-09-01,all-access,all-agents,914
en.wikipedia,John_Latham_(ornithologist),monthly,2021-10-01,all-access,all-agents,939
en.wikipedia,John_Latham_(ornithologist),monthly,2021-11-01,all-access,all-agents,854
en.wikipedia,John_Latham_(ornithologist),monthly,2021-12-01,all-access,all-agents,3838
en.wikipedia,John_Latham_(ornithologist),monthly,2022-01-01,all-access,all-agents,1092
en.wikipedia,John_Latham_(ornithologist),monthly,2022-02-01,all-access,all-agents,1369
en.wikipedia,John_Latham_(ornithologist),monthly,2022-03-01,all-access,all-agents,1036
en.wikipedia,John_Latham_(ornithologist),monthly,2022-04-01,all-access,all-agents,4758
en.wikipedia,John_Latham_(ornithologist),monthly,2022-05-01,all-access,all-agents,1012
en.wikipedia,John_Latham_(ornithologist),monthly,2022-06-01,all-access,all-agents,901
en.wikipedia,John_Latham_(ornithologist),monthly,2022-07-01,all-access,all-agents,930
en.wikipedia,John_Latham_(ornithologist),monthly,2022-08-01,all-access,all-agents,1005
en.wikipedia,John_Latham_(ornithologist),monthly,2022-09-01,all-access,all-agents,812
en.wikipedia,John_Latham_(ornithologist),monthly,2022-10-01,all-access,all-agents,1025
en.wikipedia,John_Latham_(ornithologist),monthly,2022-11-01,all-access,all-agents,1204
en.wikipedia,John_Latham_(ornithologist),monthly,2022-12-01,all-access,all-agents,1088
en.wikipedia,Magnus_Maclean,monthly,2020-01-01,all-access,all-agents,91
en.wikipedia,Magnus_Maclean,monthly,2020-02-01,all-access,all-agents,56
en.wikipedia,Magnus_Maclean,monthly,2020-03-01,all-access,all-agents,97
en.wikipedia,Magnus_Maclean,monthly,2020-04-01,all-access,all-agents,84
en.wikipedia,Magnus_Maclean,monthly,2020-05-01,all-access,all-agents,82
en.wikipedia,Magnus_Maclean,monthly,2020-06-01,all-access,all-agents,52
en.wikipedia,Magnus_Maclean,monthly,2020-07-01,all-access,all-agents,60
en.wikipedia,Magnus_Maclean,monthly,2020-08-01,all-access,all-agents,113
en.wikipedia,Magnus_Maclean,monthly,2020-09-01,all-access,all-agents,75
en.wikipedia,Magnus_Maclean,monthly,2020-10-01,all-access,all-agents,92
en.wikipedia,Magnus_Maclean,monthly,2020-11-01,all-access,all-agents,68
en.wikipedia,Magnus_Maclean,monthly,2020-12-01,all-access,all-agents,54
en.wikipedia,Magnus_Maclean,monthly,2021-01-01,all-access,all-agents,83
en.wikipedia,Magnus_Maclean,monthly,2021-02-01,all-access,all-agents,59
en.wikipedia,Magnus_Maclean,monthly,2021-03-01,all-access,all-agents,89
en.wikipedia,Magnus_Maclean,monthly,2021-04-01,all-access,all-agents,135
en.wikipedia,Magnus_Maclean,monthly,2021-05-01,all-access,all-agents,125
en.wikipedia,Magnus_Maclean,monthly,2021-06-01,all-access,all-agents,92
en.wikipedia,Magnus_Maclean,monthly,2021-07-01,all-access,all-agents,85
en.wikipedia,Magnus_Maclean,monthly,2021-08-01,all-access,all-agents,90
en.wikipedia,Magnus_Maclean,monthly,2021-09-01,all-access,all-agents,63
en.wikipedia,Magnus_Maclean,monthly,2021-10-01,all-access,all-agents,82
en.wikipedia,Magnus_Maclean,monthly,2021-11-01,all-access,all-agents,55
en.wikipedia,Magnus_Maclean,monthly,2021-12-01,all-access,all-agents,52
en.wikipedia,Magnus_Maclean,monthly,2022-01-01,all-access,all-agents,41
en.wikipedia,Magnus_Maclean,monthly,2022-02-01,all-access,all-agents,82
en.wikipedia,Magnus_Maclean,monthly,2022-03-01,all-access,all-agents,70
en.wikipedia,Magnus_Maclean,monthly,2022-04-01,all-access,all-agents,72
en.wikipedia,Magnus_Maclean,monthly,2022-05-01,all-access,all-agents,73
en.wikipedia,Magnus_Maclean,monthly,2022-06-01,all-access,all-agents,106
en.wikipedia,Magnus_Maclean,monthly,2022-07-01,all-access,all-agents,101
en.wikipedia,Magnus_Maclean,monthly,2022-08-01,all-access,all-agents,85
en.wikipedia,Magnus_Maclean,monthly,2022-09-01,all-access,all-agents,61
en.wikipedia,Magnus_Maclean,monthly,2022-10-01,all-access,all-agents,64
en.wikipedia,Magnus_Maclean,monthly,2022-11-01,all-access,all-agents,67
en.wikipedia,Magnus_Maclean,monthly,2022-12-01,all-access,all-agents,67
en.wikipedia,William_Morgan_(actuary),monthly,2020-01-01,all-access,all-agents,694
en.wikipedia,William_Morgan_(actuary),monthly,2020-02-01,all-access,all-agents,573
en.wikipedia,William_Morgan_(actuary),monthly,2020-03-01,all-access,all-agents,561
en.wikipedia,William_Morgan_(actuary),monthly,2020-04-01,all-access,all-agents,529
en.wikipedia,William_Morgan_(actuary),monthly,2020-05-01,all-access,all-agents,581
en.wikipedia,William_Morgan_(actuary),monthly,2020-06-01,all-access,all-agents,726
en.wikipedia,William_Morgan_(actuary),monthly,2020-07-01,all-access,all-agents,678
en.wikipedia,William_Morgan_(actuary),monthly,2020-08-01,all-access,all-agents,594
en.wikipedia,William_Morgan_(actuary),monthly,2020-09-01,all-access,all-agents,441
en.wikipedia,William_Morgan_(actuary),monthly,2020-10-01,all-access,all-agents,508
en.wikipedia,William_Morgan_(actuary),monthly,2020-11-01,all-access,all-agents,577
en.wikipedia,William_Morgan_(actuary),monthly,2020-12-01,all-access,all-agents,523
en.wikipedia,William_Morgan_(actuary),monthly,2021-01-01,all-access,all-agents,727
en.wikipedia,William_Morgan_(actuary),monthly,2021-02-01,all-access,all-agents,594
en.wikipedia,William_Morgan_(actuary),monthly,2021-03-01,all-access,all-agents,672
en.wikipedia,William_Morgan_(actuary),monthly,2021-04-01,all-access,all-agents,617
en.wikipedia,William_Morgan_(actuary),monthly,2021-05-01,all-access,all-agents,612
en.wikipedia,William_Morgan_(actuary),monthly,2021-06-01,all-access,all-agents,571
en.wikipedia,William_Morgan_(actuary),monthly,2021-07-01,all-access,all-agents,551
en.wikipedia,William_Morgan_(actuary),monthly,2021-08-01,all-access,all-agents,471
